ID;Review text
1407;Son cómodas Reebok es una marca de prestigiodeportivas bonitos colores tienen la zapatillas.
1408;Buen diseño y súper espacioso.
1409;Desde que compré el producto me gustó mucho el color es nítido colores vivos el internet es rápido
1410;Marque L y me entregaron M por el trabajo recie n pide fijarme en el error.
1411;No me gusto sinceramente pense que seria igual a la foto pero el color es una decepción.
1412;A i nieta le encantan estos juguetes me pide que le compre
1413;Compre el producto para mi nieto por Navidad!! Le encanta jugar con el
1414;Siempre quise un Baby G pero no encontraba el modelo perfecto hasta que vi este y sin dudarlo lo compré.
1415;Color ajuste y calidad como esperaba
1416;El color excelente me encantó gracias 🙂 😊
1417;Quisiera cambiarlo po  talla 26
1418;Me encantooo gracias  😊  muy funcional
1419;Me agrada mucho la fidelidad y la nitidez de este equipo no soy hincha de los bajos este equipo es ideal para mí.A seguir disfrutando de la música mientras hago mis cosas.Saludos y bendiciones.
1420;Super interesante. Es bastante distinta..
1421;Es talla chica la de 16 parece la talla 14  es grueso buen material
1422;Compré este producto y no me avisaron el día de recogo en la fecha indicada pido la cancelación del producto y tengo que esperar un mes para la devolución
1423;Compre el producto y fue de maravilla
1424;Lo tenemos hace casi 1 año el reclinable no funciona después de 3 usos la zona de asiento se hundió y al ver qué tenía está llena de poliuretano aglomerado que se deformó
1425;Demoran para la entrega del producto y para responder los reclamos. Compré 3 productos 2 semanas y solo me entregaron 2. Hace 8 días hice el reclamo y hasta ahora no me dan ninguna respuesta a pesar de que me aseguraron que me iban a llamar o a enviar un correo. Nunca más les compro por internet.
1426;Compre este chocolate hace 2 días y me paso algo... vi una paloma xd
1427;Ojala pueda comprarlo :( ......
1428;Primera vez que lo uso y de buen aroma
1429;ME ENCANTA FIRME COMO NECESITABA
1430;Me interesa el producto y es bueno
1431;Lo compré para obsequiarlo a una sobrina y quede fascinada. Fino acabado bonito diseño y principalmente le brinda mucha independencia a mi sobrina de 6 años.
1432;Justo lo que necesitaba pude ordenar todo lo de mi enano buen acabado.
1433;Aroma y proyeccion espectacular
1434;Nos tuvieron informado durante todo el proceso hasta el recojo del producto!
1435;Satisfecho con la calidad del producto y fue del agrado de mi esposa. Aparte me beneficié con un precio especial
1436;Compre 2 pares uno negro y uno beige talla 35 pero al momento de probarmelos resultó ser talla 36 los 2 pares me quedaron algo sueltos y me los tengo que poner con plantillas 😡
1437;Me quedo pintado buena tela bonito modelo
1438;El producto es bueno rapido buen diseño
1439;Excelente!! Todo muy bien. A mi hija le encantó. Gracias.
1440;Sus tallas son realmente grandes. compre talla 40 y parece 41.
1441;no me llego el producto. no se que paso
1442;Me encanta porque esta bueno..
1443;Me gusta el estampado. Lo único que no me gustó es que en la zona de la cintura es muy suelto.
1444;Se amolda al cuerpo. Mido 1.57 compré talla S y llegó a cubrir mis tobillos. Lo único por mejorar sería que cortaran el par de hilos que sobresalían.
1445;No me llegó el cinturón. Solo llego el vestido.
1446;El producto es bueno pero no puedo dar una calificación positivo por qué es un estrés esperar a que llegue tu producto demasiado demora
1447;Es uro problema cuando quieres cambiar de talla.
1448;muy bien con el equipo y la entrega pero tengo una duda xq instale el facebook pero sale la cuenta de otra personaosea ese cel ha sido de otra persona mmmmm y hasta ahora no m deja instalarlo.
1449;Me vendieron este producto que vino con el marco despegado y el cambio resultó peor  ya que presenta fugas de luz  fallo de fábrica y no me dan solución.
1450;Lo pedí en color camel y cuando lo recibí más parece verde oliva. Bastante mal ahí. El modelo muy bien solo deben trabajar en los detalles ya que tiene muchos hilos sueltos.
1451;deseo comprarlo pero vivo en Piura y parece que no hay disponibilidad para este lugar
1452;HASTA EL DÍA DE HOY NO LLEGA MI COMPRA CON EL Pedido Nº: 1301957085453-01 Y NO TENGO NINGUNA COMUNICACION DE OECHSLE. ESTA COMPRA LA HICE EL 8 DE ENERO DE 2023 Y NADIE ME INFORMA NADA. ESPERO UNA RESPUESTA INMEDIATA.
1453;Corte que entalla al cuerpo y buena calidad.
1454;Funda giratoria buen cuero detalles bonitos
1455;Es un Jogger con bolsillos grandes muy chévere el producto.
1456;Hermoso sofá y el color es tal cual en la foto
1457;el producto es de buena calidad
1458;El producto se abrió por los costados a las dos semanas hice mi reclamo a oschele y no m quieren devolver mi dinero !
1459;Adquiri este producto el año 2021 y son perfectas pues si no lo creen aun las uso haata el dia se hoy .
1460;compre el producto y llego con una pieza rota ynhasta ahora no me llaman para hacerme el cambio ya pasaron 8 fias desde el dia del pago del producto
1461;No me llego completo aun falta la cama
1462;Muy hermosas de muy buena calidad
1463;Tiene ombreras Material gruesoTalla exacta
1464;Como cliente estoy muy decepcionado con ustedes al haber cancelado  demasiado tarde ESTE REGALO DE MI HIJO POR NAVIDAD que estuvo esperando casi 2 semanas desde que hice la compra.Yo pude haber realizado la compra el SAGA al mismo precio pero confié en ustedes  y lamentablemente me fallaron y aun sigo esperando la respuesta al reclamo que hice al respecto
1465;Muy bien producto en calidad y estructura
1466;COMPRE ESTE PRODUCTO HACE UNOS DÍAS PERO EL MATERIAL ES SIMILAR AL DE UN POLO SUPER DELGADO NADA FAVORECEDOR.
1467;No vino el manual de armado en la caja.
1468;La tela es fresca la calidad es muy buena. Me encantó.
1469;Es casi una compra sorpresa o como las cajas sorpresas que no sabes que te va a llegar lo compre pensando era un jean regular y resultó siendo un Skinny luego de ello tampoco vale lo que cuesta.
1470;El producto es color Mostaza.Ya como producto no vale el precio si es que este es mayor a sesenta soles.no me parece una mala compra pero no lo volvería a comprar.
1471;Es algo que a mi hijo le encanta no deja de jugar con el
1472;Realicé la compra el 06/01 no cumplen con la fecha indicada de despacho!!
1473;No me duró ni un mes muy simple parece de cartón
1474;La compré con oferta entonces no me quejo del precio para la buena marca. Es pequeño pero potente perfecto para mi mini-depa. Se calienta mucho mi única observación.
1475;La misma cámara de otros celulares de l misma marca y más económicos
1476;Muy bonita blusa excelente modelo
1477;Muy buen Producto lo recomiendo
1478;ME ENCANTA EL PRODUCTO FUNCIONA PERFECTAMENTE ES UNA BALA.
1479;Para adultos mayores es muy bueno también estás zapatillas ya que la goma no es muy durasegún experiencia de mi padre de 89 años que ya con eso va a hacer sus aeróbicos y también si caminata también la oferta del precio muy buena...recomendado
1480;Muy buen ipad calidad y precio 3B
1481;Televisor completo con las aplicaciones incluye alexa
1482;Quiero comprarlo para mi nieto que está pronto en nacer
1483;Muy confortables pero la puntera es algo débil y se ensucian con mucha facilidad
1484;Estoy muy conforme  esta  bien elabora
1485;las caracteristicas técnicas son buenas mas actual es similar al A53 5G pero 800 soles menos. Me parece muy buena relación precio calidad para un gama media alta.
1486;Muy buena calidad y empaque.!! 100% recomendado
1487;Estoy por comprarlo y debería de salir a nivel nacional norte piura
1488;Co.pre este producto para regalar en navidad y se rompio la tira en menos de 2 semanas. Una verguenza.
1489;Compre esta bicicleta y al menos de cumplir un mes presento fallas
1490;Hasta la fecha conforme con el equipo se entregó antes de tiempo sellado todo conforme.
1491;Muy buena calidad y muy buenos modelos
1492;Compré este producto ya hace más de una semana. Tardaron en atenderlo y todavía me envían uno que no es nisiquiera del color que pedí ni el modelo. Aún estoy a la espera de la devolución de dinero.
1493;lo mejor de celulares comodo y bueno
1494;Pasaron 8 días y tuve que llamar para ver porque no llegaba mi producto y me recién ahí me dijeron que no había stock disponible muy desepcionando de oechsle porque no me avisaron a tiempo y yo las zapatillas lo quería para un regalo de cumpleaños.
1495;Compré unas zapatillas con despacho a domicilio de una talla y me entregaron de otra talla mayor.Al acercarme a caja de Oeschle del Mall del Sur me indicaron que debía entregar el comprobante de pago como nunca me llegó ese documento a mi correo y tampoco pude descargarlo de la pág web me dijo la Srta de la caja que vaya a Atención al Cliente para que me lo proporcionen. Fui al sitio y me manifestaron que no me pueden dar el comprobante porque es una compra Externa.Finalmente luego de insistir varias veces al Call center me indicaron que se ha registrado un nro de caso para que me devuelvan el dinero pero van a evaluarlo en más de 20 días y que las zapatillas lo deje en Atención al Cliente me acerco nuevamente al sitio y luego de varios minutos me reciben el producto sin ningún documento que acredite que lo entregué sólo me indicaron que espere que Oeschle se comunique conmigo en el plazo establecido.En Resumen si no me devuelven el dinero tomaré las acciones legales que me amparan.Nunca más compraré en Oeschle.
1496;Este producto es muy caro para lo que promete
1497;Se estaban vendiendo a 79 no vale el precio actual
1498;El material es muy fuerte  y el control también es fácil de usar
1499;Mi madre lo compro pero al abrir la caja por navidad faltaban instrucciones y las llaves especiales y pues no podemos ajustar los frenos.
1500;Rapidez de entrega calidad buen precio y original la mejor experiencia de compra online...
1501;Definitivamente la mejor opción comprar on línea pides y lo recoges o recibes en casa además están lindas las sandalias
1502;Es del tamaño de mi mano demasiado pequeña
1503;Mi hija quedo fascinada cuando lo abrio
1504;Deberían de detallar que es un bolso de mano es pequeño deben de especificar el tamaño del producto.
1505;Súper lindoMe encanto el polo
1506;a mi hija le encanto por su diseño y comodidad
1507;Siempre lo he usado varios años
1508;No lo tengo ni 8 meses usando con mi bebé y ya se rompiópara esa calidad de producto es mucho su costo.No lo recomiendo para nada
1509;la bateria super lenta y se congela con facilidad
1510;Aún no recibo el producto no hay que calificar
1511;Me encanta es un teléfono que se puede utilizar en cualquier hora
1512;Solo que menciona que llega Armada y llega en una caja.!
1513;el cuero es bueno  la plantilla como me gusta excelente
1514;Me enviaron uno roto o no tiene la base para poner en el árbol...  Muy disgustada falta tan poco para navidad como para buscar otra
1515;Compre este producto y es como para un niño pequeño deberían poner las medidas y no poner mochila mujer estafa total
1516;Dura mucha es muy buen producto
1517;Es perfecto para ser usado en toda ocasión
1518;Lo compre para mi hijo su regalo de navidad
1519;No me vino ni el control ni el cable poder ni las patitas Otra que más me incómodo es que ahí dice intalación PREMIUM gratis y es una mentira es una publicidad engañosa .te dicen que tienes que llamar a Samsung y todo un tema.
1520;Ya tengo el producto por más de un mes y todo muy bien. Tiene muy buena capacidad hasta puedes meter edredones y tiene varias funciones de acuerdo a lo que vas a lavar.
1521;No especifican las medidas exactas
1522;Lo compré hace una semana no me llega no me llaman no me avisan ni por correo la confirmación
1523;Las especificaciones son una estafa no cumple lo que dice  las medidas no son las correctas no lo recomiendo
1524;Compré dos palos y solo funciona de forma horizontal fue a ohesle y me dijeron que ellos no aceptan cambios porque ellos no lo venden y otra empresa vende por su página y que en dos Dias la empresa lo recoge de mi domicilio ya pasó una semana y no vienen a recoger
1525;Quisiera saber el precio y comprarlo
1526;Pedí el bronceador porque era grado 15 y me llegó el se grado 4. No es igual a la descripción del producto ni la foto
1527;Tengo 6 meses esta laptop y no me arrepiento de haberlo comprado recomiendo hacerle calibracion de bateria al comprarlo y cada 3 meses corre decente los juegos yo personalmente dota bien resident evil village bien
1528;La calidad de sonido es mala los componentes son reciclados el marco de la pantalla es plástico bien fino si la compras en blanca las letras no se ven cuando ilumina el teclado no la recomiendo.
1529;Excelente con los bolsillos y bellos colores y detalles
1530;Tiene un buen sonido a mi parecer es un buen producto y muy cómodo y con garantía
1531;lindo vienen los muñecoses grande el carro
1532;Compré las zapatillas este mes de diciembre y todo bien hasta que verifiqué los bordes y el pegamento que sobre sale mal pegado. Al parecer estos modelos están así de mal pegados y acabados de pintura un poco bajos para el precio que pagamos. En fin después de un tiempo tendrás que llevarlo al zapatero por último descartarlas.
1533;es muy malo ..... He comprado audifonos de ese precio y son buenos pero este audifono es muy muy malo  se escucha un momento y luego se para y el sonido es pesimo no lo compren
1534;Son tallas grandes yo compre una menos no ajusta queda muy bien al cuerpo
1535;Me encanto el color es tal cual a la foto
1536;Es el mejor juguete que e comprado ahsta ahora
1537;Compre el producto hace un par de meses.  Realmente es un ahorro de aceite  pero el sabor y textura de los alimentos no son tan buenos.
1538;Compre este producto con entreg par el 7/12 y aun no me llaman para recoger y ahora ya tienen envío gratis
1539;muy buena pc. trabajo de oficina sin problemas.
1540;Es como si te quedaras a dormir en una casa ajena y no habia cama pusieron un par de cartones en el piso lo forraron con algo y esa es la sensación
1541;COMPRE 08 COMPLETAS 03 INCOMPLETAS 04 FALTO 01
1542;compré el producto y es muy cómodo.
1543;Somos 5 en casa y esta freidora es una gran solución para comida como hamburguesas chicharrón de chanchito pan pollo frito papa frita y hasta postre.
1544;La cartera es muy bonita la cadena le da un toque de elegancia yo me la pedí en color blanco y quede impresionada. Realmente bonita y la calidad uf. 10/10
1545;Nunca me llego y no me han devuelto la plata
1546;Muy bonito tela bonita llego rápido.
1547;Compré este producto y desde el primer día reporté que vino malograda... El peso automático no funciona y hasta ahora no me dan soluciones... Han venido 3 veces los de servicio técnico y no solucionan nada... Quiero que me devuelvan mí dinero... No compren esa marca o al menos este modelo de lavadora.
1548;me encantó! estoy pidiendo más
1549;ya lo tengo 15 días y funciona muy bien y es fácil de configurar
1550;Compre este producto y no funciona como en los videos es un desastre
1551;Buena fragancia buena presentación!!!
1552;INTERESANTE PARA SABER DIFERENCIAR DIRECCIONES
1553;Muy bueno para los niños de la casa
1554;PUBLICIDAD ENGAÑOSAOFRECEN UN PRODUCTO QUE ESTA AGOTADO
1555;Te sirve para todo tipo de ocasión
1556;Fascinada con mi compra. A mi esposo le encantó.
1557;Deberían dar la posibilidad de aumentar la memoria 8gb esta bien peeo yo quería 16.
1558;El producto en físico luce tal cual en la imagen de la web.Producto de buena calidad
1559;contento con la compra el número que elegí estaba muy bien pedí recojo gratis en tienda estaba para recoger antes de la fecha indicada.
1560;A las 07.01 hs de ayer por mail me indicaron q mi pedido ya estaba en camino pero no llegó.  Esta mañana reclame a Oechsle y me indicaron q averiguarían. El pedido recién me llegó esta tarde y el empleado me indicó q recién le habían dado mi pedido…
1561;El armado es un poco compleo por lo que si pueden soliciten ese servicio.
1562;La batería dura aproximadamente 1:30 horas a pesar que el vendedor me dijo que duraba aproximadamente 4 horas cuando fui a reclamar me dijeron que así duraba la batería. Total decidan dura 1:30 horas o 4 horas?.Todas las laptops Gamer son de plástico pero esta se siente un platico de baja calidad.Quise aumentar la RAM a 16 gb (yo tenía mi propia memoria RAM de 8 gb) me dijeron que tenían que llevarlo al servicio técnico de Lenovo que para instalarla me cobrarían 20 soles sin embargo cuando fui al soporte técnico me querían cobrar 150 SOLES por hacer algo tan sencillo como colocar la memoria RAM que no les tomaría más de 20 minutos que si yo lo instalaba perdía la garantía.Eso me pareció UN ABUSO TOTAL como van a cobrar 150 soles para quitar un par de pernos destapar la carcasa y colocar la RAM que EXAGERACIÓN!!
1563;Lo compré hace unos días y me gustan muy cómodas y livianas.
1564;Acaban de traerme esta malla y es una de las mejores que he comprado  quería otra y ya no encontré
1565;Todo Ok con el producto a buen precio.
1566;LINDO MODELO  Y COLOR HERMOSOCUERO
1567;El asiento es muy duro al corto tiempo duelen las piernas.
1568;las tallas son completas tengo 70 de cintura y 99 de cadera y la 28 me quedo com guante pero es un poco transparente
1569;es una maquina muy completa y con prestaciones suficientes para el uso del día da día en casa juegos a nivel intermedio  o trabajo profesional a nivel office o administrativo. Quizás quede corta para trabajar grandes archivos de planos edición intensa de videos o fotos o personas muy exigentes para el gaming .muy linda estéticamente es pequeña ligera.un punto a su favor es el teclado retroiluminado
1570;No carga (más bien descarga) y el imán no es resistente por lo que se desconecta con facilidad. Fui a devolverlo a tienda pero como es de proveedor me dieron números para contactarme con atención al cliente el cual nunca te conecta con un asesor.Ha sido una pésima inversión de dinero
1571;Las dimensiones de algunos elementos de la comoda no eran los adecuados lo que imposibilitaba el armado ya que no encajaban como deberían (lo armó el mismo técnico de oechsle)
1572;Exelente diseño suaves y duraderas
1573;Me gusta el diseño color  se acomoda a mí espacio
1574;Quisiera uno cómo éstese acomoda a mí espacio
1575;Pésima tela lo usas y se estira todo hasta le sale bonitas es un trapo cualquiera usar y botar!
1576;Ahora rebajaron el precio yo la compré con S/ 2699 en Oeschle 😡😢.Pero me gusta que tenga los dos discos
1577;Me gusta como se si nte fresco al ponerlo
1578;Total facilidad de compra y excelente atención
1579;me encanta este producto esto es maravilloso
1580;El material no es algodon son super sintéticas!! No sirven ni para cubrir el colchon. Tuve que devolverlas
1581;El material no es cuero hace sudar los pies.
1582;ME ENCANTA ES DEMASIADO BUENA...
1583;Me encanta todo puntual  llego a tiempo
1584;Lo compré para un regalo y me parece bonito pero el cierre se atasca constantemente.
1585;Lo uso es bueno  su fragancia es riquísima
1586;Bonito cómodo y moderno lo recomiendo
1587;La tengo aproximadamente 2 años la uso cada que puedo... He preparado cupcakes  tequeños chicharrones papas a la francesa sinembargo cada que la uso con cualquier carne la grasa natural se queda atorada en los orificios.
1588;Recibi un llamada donde me indicaron que no habia el producto y luego un chat donde me indicaban sustitutos hoy les respondi al chat donde les indique q ya no compraria ningún producto porque lo consegui en la competencia. Recien me llamaron para decirme q ya tenian el producto y acabo de revisar mi correo donde indican q ya lo facturaron a pesar  q les avise q ya desestimé la compra
1589;Hasta el momento me encanta pero me gustaría que fuera mucho mejor su carcasa lo siento muy simple por lo demás es buena.
1590;He usado esta bata unas pocas veces hasta ahora pero ya me encanta. Yo soy muy friolenta y la tela aunque es relativamente delgada te mantiene cálida. Espero que no se arruine con la lavadora.
1591;MUY BUEN PRODUCTO AL MEJOR PRECIO
1592;hay que estar loco para pagar eso por un producto de esas especificaciones
1593;Recién lo compre don lindos y cómodos
1594;La atención pésima luego de hablar en atención al cliente al cambiar por otro producto la señorita no sabe de nodales le incomodo
1595;Súper cómodas y muy bonitas. Talla exacta.
1596;Tal y como figura en la descripción entrega rápida.
1597;El producto excelente de muy buena calidad
1598;Tuve que devolver dos veces este producto  elMaterial es pésimo no lo compren por favor van a tener una mala experiencia
1599;Este es uno de los pocos perfumes que siempre compro y aun más cuando esta en oferta por q es un perfume que marca simplemente me encanta
1600;Me gusto este producto muy bueno
1601;Cuando lo recibí me encantó. Por ello pediré otro.
1602;Todavía no las estreno pero se ven compactas y bonitas
1603;La talla me queda bien y los detalles hermosos
1604;Fue buena compra .............
1605;Buen producto a buen precio y de buen diseño
1606;Buen corte y material. Entalla al cuerpo.
1607;Compre el producto hace una semana y la parte de madera marrón no es madera es sticker todas las partes de rayas es sticker
1608;Este Jean  me ha encantado tiene pinzas atrás que favorece a la silueta es justo lo que estaba buscando... me ha quedado pintado! es mi primer jean Kansas la calidad y el fit están excelentes!
1609;es un muy buen equipo celular rapido y con buena camar
1610;Huele a plastico quemado no lo recomiendo
1611;Excelente producto. Lo recomiendo la tela es muy suave y abrigadora.
1612;el único detalle al momento de la compra decía que venía gratis una pelota que nunca llegó.
1613;recein estoycomprando mi tarjeta OH que la tengo mes de 1 mes y las entregas muy prontas hasta el momento
1614;Buen producto  se recomienda comprarlo
1615;Lo que pasa que quiero comprar estás zapatillas pero en la imagen sale plomas y cuando pongo el color sale blancas
1616;Tiene una luz cálida muy lindala casita tiene buen tamaño y el acabado es satinado perfecto.
1617;El descanso es placentero en este colchón
1618;COMPRE ESTE PRODUCTO Y AL FINAL NO ME LO ENTREGARON COMPLETO
1619;de buena calidad y bastante comodidad a buen precio
1620;la tabla de tallas me ayudo mucho y me calzo perfecto
1621;Buen producto  hay relación calidad precio.
1622;Así podré variar con otras blusas.
1623;Me gusta la zapatilla las negras
1624;la Villa Europea deben tener luces
1625;Compre el producto el día de ayer.
1626;Talla acorde a la guía de tallas forma bastante bien y no se ha estirado ni cambiado tanto el color con los lavados.
1627;Me encantaron los tonos son 5 labiales a un super precio
1628;Esperaba que desde el lunes hubiese algún tipo de descuento pero me lleve una tremenda sorpresa.
1629;Lo compré por la web la tela es gruesa caliente costuras mal asentadas. Perdí mi gran descuento en la devolución y terminé gastando lo que no tenía en mente. No vuelvo a comprar vía web ropa.
1630;A mi hija le encanta juega y entra perfecto
1631;Lo tengo en azul y rosa es tal cual.
1632;Compré está licuadora el 25 de setiembre y estamos 13 de noviembre y ya no funciona se ha malogrado la cuchilla no gira
1633;Me encantan. Sólo aquí conseguí el color que quería.
1634;Compre este producto hace un par de semanasla imagen del mickey es tal cualbuen acabola correa es de silicona y es antialergica.
1635;Compré hace tres dias esta belleza 💗
1636;El diseño es bonito pero la calidad no es buena como en la descripción decía madera creo que la base era de madera pero es tecnopor los vasos de vidrio vinieron mal puestos lo peor es que no se puede acomodar porque vienen pegados al tecnopor. Pudo haber sido mejor. Ojo no hay nada de madera.
1637;Compre el producto tomándome la molestia de buscar en su pagina se hace la compra con total normalidad se hace le pago envian la confirmación de la mísma y depsues de unos días cancelan la compra porque indican que no hay stock.. Deberían actualizar los stock en su pagina para no estar perdiendo el tiempo..
1638;Buena compra y buena calidad
1639;Pero no detallan tamaño ni en el grande ni en el pequeño.
1640;Buen material y diseño. Fue mejor de lo que espere
1641;El diseño es muy cute y el aroma muy rico.
1642;Compre este producto y es genial  cumple todas mis espectativas
1643;tena un parche en la manga de qr
1644;Muy buena compra precio calidad
1645;Contento con el televisor cumplió con mis expectativas excelente calidad de imagen rápida conectividad con las aplicaciones.
1646;compre este producto hace 2 semanas y es fabuloso ..
1647;muy facil de armar  lindo modelo  a mi hijita le encanto.
1648;La versión antigua de esa colonia es mejor que la del frasco blanco nueva yo compré la nueva pensando que solo era cambio de envase y no me gustó....
1649;me gusta nerftastico la mejor y
1650;Fantastico es funcional y practico
1651;Me encantó es cómodo y el mejor precio
1652;La caja musical vino mal pagada hice la devolucion el mismo dia ya paso dos meses y aun no hacen el reembolso y oechsle no me da respuesta pesimo servicio
1653;Compré este producto y es muy bueno lo recomiendo.
1654;Lindo modelo y color combina muy bien con una blusa clara.
1655;Me entregaron el producto el 29 de octubre de este ano 2022 en la noche al reclinarlo se fue para atraz termine en el suelo con 68 anos no se imaginan lo dificil que fue levantarmeSillon barato pero muy peligroso voy a contactar a la tienda para reclamar
1656;Super cómodas y la talla es exacta.
1657;Cumple pero no se detallan los materiales en las fotos aparece como madera sin embargo es metal pintado.
1658;Muy bueno este parlante recomiendo
1659;Lo compre y todo va bien... mi marca favorita en laptops.
1660;El de color naranja es muy bonito y vibrante para el verano será un éxito La prenda  es de gasa tiene forro y es muy fresca.
1661;Quiero comprar y no encuentro mi talla
1662;Nbnndbjdjkdididdknwkekekekekjb dkdididkeiw
1663;EL MEJOR DE SU CLASE  A NIVEL NACIONAL
1664;pediría lo bajen un poco mas el precio muy elevado
1665;Lo pedí en una talla y me llegó otra y lo peor es que por más compra virtual que hice me dicen que la devolución es presencial ahora tengo que gastar tiempo y dinero en ir a devolverla la peor compra y la peor tienda en el cyber
1666;la suela es hueca se parte rapidmente dejando inservible la zapatilla
1667;la suela es hueca se parte rapidamente dejando inservible la zapatilla
1668;Compre este producto y me gusto
1669;Muy mal por parte suya que vendan un PS5 de 1500 soles a más de 3000. Simplemente no tiene sentido
1670;esta television esta un poco lenta pero luego los angulos de vision no son los que espere.
1671;Lo compre porque estaba en oferta pero es un colchón de alta calidad. Tiene finos acabados y el colchón es de muy buena calidad. Además viene con dos almohadas viscoelasticas y un protector de colchón muy bonito. 100% recomendable la compra a un súper precio
1672;Segunda vez que lo compro y es muy rico.
1673;La marca puma se adecua a ni pie
1674;Execelente buen producto de buena calidad
1675;Esa marca es de una página estafadora !!! No l dueño cristian mendoza me robó casi 6000 soles por unos muebles que nunca  me entrego!!!
1676;DEBERIAN SACAR TALLA XSTALLA 28 ES DEMASIADO GRANDE
1677;Quiero saber si biene con cargador
1678;está claro que bien para comprar
1679;Es totalmente diferente al producto de la foto
1680;Mi equipo desde el.primer día que lo compre vía on línea se recalentaba apenas lo usaba y la batería  se  gastaba  en  super rápido espero que me devuelvan mi  dinero  ponen  baratos lo equipos  porque parece que vienen dañados
1681;El producto es bueno cumple su función recomendado.
1682;Por que en las especificaciones no ponen si es que es android TV o no? Yo quiero saber si puedo contar con ciertos aplicaciones del market place sin necesidad de utilizar algo más como roku o cosas así
1683;Buen producto execelente acabado
1684;compre este producto hace unos días y me causó una gran infección
1685;Mi pedido de polos llego incompleto y ya casi un mes y no se soluciona por otra parte los polos que llegaron super bonitos y buen material.
1686;El color del teclado es mentira no es RGB no viene tal como está en la foto solo en color blanco
1687;La bateria grande es lo unico resaltable la pantalla su calidad es muy baja solo puede usarse para llamadas porque las camaras son malisimas
1688;pequeño super portatil y comodo los coleres estan bonitos tambien y el precio muy bueno
1689;super buena la la calidad del sonido el modelo super comodo y chevere
1690;el modelo esta bonito y en calidad de sonido y audio super bien
1691;exelentes el sonido y el audio muy buenos
1692;la calidad super buena y son muy comodos
1693;exelente en todo sentido la calidad de sonido es super buena y la bateria tambien el precio vale la pena recomendado
1694;super comodo y portatil los colores estan bonitos y el precio tambienRECOMENDADO
1695;es muy comodo y ergonomico el material se siente muy bienlo recomiendo
1696;muy buena calidad de sonido en audio y el precio esta muy comodo
1697;la textura muy buena ayuda mucho y esta con descuento
1698;la calidad muy buena y suave ayuda mucho y esta a un buen precioRECOMENDADO
1699;tienen una muy buena calidad para el precio esta muy bueno recomendado
1700;muy buena la calidad del material esta con descuento recomendado
1701;exelente la calidad y es muy comodo recomendado
1702;muy buena la calidad de sonidoel precio lo vale
1703;muy bueno y la calidd exlente recomendado
1704;muy compatible y el alcance es muy bueno exelente
1705;bonito el color y el material muy bueno llegan rapidisimo
1706;basica pero igual tiene una buena calidad
1707;LA TEXTURA Y EL MATERIAL SUPER BUENOS EL PRECIO ESTA BUENO Y LLEGAN RAPIDO
1708;MUY BUENA LA CALIDAD Y PRECIO ME LLEGO SUER RAPIDO
1709;MUY BUENA CAM EL PRECIO ESTA SUPER BUENO PARA LO QUE ES LA CAMARA
1710;Las piezas son de diferente color no son los de la imagen. Es muy pequeño.
1711;el mateial super chevere por el precio esta bueno recomendado
1712;exelente la calidad de esta camarita achorao te la envia super rapido el precio esta bueno para lo que es la cam
1713;el modelo esta supe chevere y el rendimiento muy bueno lo puedes personalizar muy facil recomendado
1714;rapido y preciso el modelo esta chevere y se ve super moderno
1715;el modelo super chevere rapido y preciso como para juegos recomendado
1716;bonito comodo y super compatibe exelente y economico
1717;tamaño perfecto el rendimiento es muy bueno y super economico
1718;el modelo esta chevere es ergonomico y muy resistente
1719;super como y portatil ideal para todos lados recomendado
1720;la compatibilidad es muy buena y es super como recomendado de verdad
1721;muy bueno es confortable y modelo se ve elegante recomendado
1722;el diseño super chevere la compatinilidad muy buena se lo compre a mi hija y le encantoel precio lo vale
1723;super chevere el modelode las teclas como y compatible recomendado
1724;muy bueno el rendimiento el diseño muy chevre y la iluminacion de teclas te da una experiencia mejor
1725;el desempeño es muy bueno en juegos
1726;muy buena la calidad de sonido recomendado
1727;el sonido y el audio muy bueno aparte es muy comodo RECOMENDADO
1728;exelente la experiencia muy buena en todo sentido muy realista lo mejor es que llega super rapido RECOMENDADO
1729;muy bueno en rendimiento y el modelo esta bonito recomendado
1730;muy bonito y comodo el peso y el rendimiento exelente recomndado
1731;el modelo esta muy bonito es ergonomico y super resistete el rendimiento muy bueno
1732;es super bueno y de carga rapida el material es muy resistente recomendado
1733;los colores estan bonitos y el sonido es muy bueno para el precio esta muy bueno lo recomiendo
1734;muy bueno el sonido y por sus caracteristicas es super portatil ideal para todo tipo de lugares recomendado
1735;exelente en calidad de sonido en textura en resistencia y ni que hablar de la durabilidad de la bateria recomendado el precio esta bueno para lo que es el parlante
1736;da una buena iluminacion muy aparte de ser novedoso muy bueno
1737;esta a buen precio y te lo traen super rapido
1738;muy bueno y es ideal para cualquier lugar
1739;super bueno el sonido el material muy resistente muy bueno de verdad
1740;el sonido la calidad y lo resistente que es me lleva a recomendarlo muy buen parlante por el precio yo digo que lo recontra vale redomendado! y achorao me lo llevo altoke
1741;muy buena la calidad de gabacion los colores y el modelo bacan el precio lo vale
1742;Malos acabados no vale la pena comprarlos
1743;Falta detalles para que no se vea tam vomu. Que llene tus ojos ese e mi opinion
1744;Es muy bonito buen material pero es talla chica  no cede
1745;Que peso tiene y si es difícil armarlo
1746;DESEO VER EL PRODUCTO EN FISICO
